category,query_id,query_number,avg_runtime_ms,min_runtime_ms,max_runtime_ms,runs,status,error,sql_preview,max_join_type_score,avg_join_type_score,has_full_scan,has_index_scan,has_range_scan,has_ref_scan,num_tables,num_indexes_used,index_coverage_ratio,has_no_index,avg_possible_keys,total_rows_examined,max_rows_examined,avg_rows_examined,log_rows_examined,avg_filtered_pct,min_filtered_pct,has_filesort,has_temp_table,has_using_index,has_using_where,has_impossible_where,has_subquery,has_derived,has_union,num_select_types,category_encoded,log_avg_runtime,runtime_ratio,needs_index,predicted_needs_index,index_priority_score
two_table_joins,Q089,200,94.0977,82.3846,114.8519,3,OK,,"SELECT o.O_ORDERKEY, l.L_SHIPDATE FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_SHIPDATE > '",9.0,5.5,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.5,129431.0,129430.0,64715.5,11.770910925685172,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.554904784190532,0.6685276012380497,0,0,0.024678571428571428
two_table_joins,Q090,201,484.3955,477.336,489.6891,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.5,74236.0,74232.0,37118.0,11.215017957160839,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,6.184964022544954,3.4414418382755976,0,0,0.04880555555555555
two_table_joins,Q091,202,405.0644,400.1478,409.6841,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.5,74236.0,74232.0,37118.0,11.215017957160839,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,6.006511767712456,2.877825193165506,0,0,0.008805555555555556
two_table_joins,Q092,203,375.4892,371.1877,379.0553,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.5,74236.0,74232.0,37118.0,11.215017957160839,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.930889361569554,2.6677048872267255,0,0,0.008805555555555556
two_table_joins,Q093,204,359.6498,350.4825,375.9366,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.5,74236.0,74232.0,37118.0,11.215017957160839,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.887907404395251,2.5551721038850506,0,0,0.008805555555555556
two_table_joins,Q094,205,326.3063,313.5921,333.0287,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  o.O_TOTALPRICE >",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.5,74236.0,74232.0,37118.0,11.215017957160839,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.790896429717854,2.3182794904430546,0,0,0.008805555555555556
two_table_joins,Q095,206,177.8963,176.9154,178.4016,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.186806308355578,1.2638840982098867,1,1,1.0
two_table_joins,Q096,207,177.4711,175.9898,178.587,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.184426683349798,1.2608632174014671,1,1,1.0
two_table_joins,Q097,208,232.9736,228.607,241.0772,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.4552082884801685,1.655186917000021,1,1,1.0
two_table_joins,Q098,209,329.4559,315.9407,352.3925,3,OK,,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 1",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.800473216197987,2.340656174813229,1,1,0.9985714285714287
two_table_joins,Q099,210,221.1862,220.1989,222.2187,3,OK,,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 2",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.403515769066238,1.5714420194431904,1,1,1.0
two_table_joins,Q100,211,170.5129,169.5333,172.1048,3,OK,,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY > 3",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.144658482436105,1.2114279096847578,1,1,1.0
two_table_joins,Q101,212,68.9951,64.7369,77.0972,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 5",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,9962.0,9959.0,4981.0,9.206633510044856,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.248425239599245,0.49018338067964845,0,0,0.0
two_table_joins,Q102,213,49.8564,49.6909,50.1388,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 15",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,9962.0,9959.0,4981.0,9.206633510044856,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.9290059749484647,0.3542103526267347,0,0,0.0
two_table_joins,Q103,214,42.9128,42.5176,43.1331,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 20",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,9962.0,9959.0,4981.0,9.206633510044856,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.7822058493363286,0.304878772237878,0,0,0.0
two_table_joins,Q104,215,35.6515,35.4875,35.7835,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE > 25",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,9947.0,9944.0,4973.5,9.205126804923296,100.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.601454355189552,0.2532900567765028,0,0,0.0
two_table_joins,Q105,216,64.5294,64.3733,64.7775,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.182498896897783,0.4584563171185969,0,0,0.0
two_table_joins,Q106,217,50.4665,50.2501,50.7354,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.9409311105753537,0.358544876100904,0,0,0.0
two_table_joins,Q107,218,37.5313,36.9721,37.8112,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.6514708980117887,0.2666453054680998,0,0,0.0
two_table_joins,Q108,219,34.8292,33.7692,35.8318,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.57876320340921,0.2474479347427225,0,0,0.0
two_table_joins,Q109,220,45.7172,45.2905,45.9555,3,OK,,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.8441124052171576,0.32480294471937315,0,0,0.0
two_table_joins,Q110,221,44.4771,44.061,44.9831,3,OK,,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.8172089025573097,0.3159925160022493,0,0,0.0
two_table_joins,Q111,222,44.432,44.2282,44.6459,3,OK,,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.8162167025751317,0.3156720980237458,0,0,0.0
two_table_joins,Q112,223,43.2416,42.969,43.7063,3,OK,,"SELECT p.P_PARTKEY, ps.PS_AVAILQTY FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_AVAILQTY >",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.789665522925372,0.30721476849801055,0,0,0.0
two_table_joins,Q113,224,25.1927,24.4329,25.6691,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE      ",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,9962.0,9959.0,4981.0,9.206633510044856,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.26548074598943,0.17898434605425861,0,0,0.0
two_table_joins,Q114,225,13.2606,13.2445,13.2852,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE      ",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,4425.0,4422.0,2212.5,8.395251520610994,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.6575004898373162,0.09421141121384774,0,0,0.0
two_table_joins,Q115,226,13.5625,13.3045,13.924,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  p.P_SIZE      ",9.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,6366.0,6363.0,3183.0,8.758883680017025,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.6784497313259195,0.09635629342471759,0,0,0.0
two_table_joins,Q116,227,61.2711,61.0941,61.5092,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.1314974337355626,0.4353073614787254,0,0,0.0
two_table_joins,Q117,228,60.9514,60.7804,61.2352,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.126350206689858,0.4330360171832134,0,0,0.0
two_table_joins,Q118,229,60.5528,60.3404,60.8314,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.119895343066106,0.43020411904060746,0,0,0.0
two_table_joins,Q119,230,62.3934,60.4228,65.8304,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL >",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.149359755077929,0.44328086696153174,0,0,0.0
two_table_joins,Q120,231,52.327,51.8899,53.0196,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,55.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.9764427695143776,0.3717630057906136,0,0,0.020273809523809524
two_table_joins,Q121,232,51.329,51.2121,51.3977,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,55.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.9575507107041075,0.36467260351685377,0,0,0.020273809523809524
two_table_joins,Q122,233,52.3765,51.7686,52.8065,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,55.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.977370574198402,0.37211468405970294,0,0,0.020273809523809524
two_table_joins,Q123,234,63.8994,60.4753,69.8739,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SUPP",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.172838378675014,0.4539804118756423,1,1,1.0
two_table_joins,Q124,235,33.3106,33.2744,33.3741,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SUPP",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.5354543443303927,0.23665887172375283,1,1,1.0
two_table_joins,Q125,236,22.4437,22.3305,22.5998,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_SUPPLYCOST FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_SUPP",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.15460180208119,0.1594537690496836,1,1,1.0
two_table_joins,Q126,237,48.9888,48.9117,49.0627,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_ACCTBAL  ",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,33.33,33.33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.911798980336399,0.3480463916921515,1,1,1.0
two_table_joins,Q127,238,41.844,40.6169,42.9803,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_PARTKEY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  s.S_NATIONKEY",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,22.22,11.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.757565611902383,0.29728536347014806,1,1,1.0
two_table_joins,Q128,239,57.904,57.708,58.0335,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_AVAILQ",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.0759090000664155,0.4113854241080072,1,1,1.0
two_table_joins,Q129,240,57.6677,57.5107,57.749,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_AVAILQ",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,66.66499999999999,33.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4.071889319851287,0.4097066044113244,1,1,1.0
two_table_joins,Q130,241,200.6775,199.9943,201.2762,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY BET",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.306669886928182,1.4257356736397246,1,1,1.0
two_table_joins,Q131,242,248.1464,246.0694,251.6138,3,OK,,"SELECT o.O_ORDERKEY, l.L_DISCOUNT FROM   ORDERS o JOIN LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_DISCOUNT BET",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.518040675495992,1.7629837663179606,1,1,1.0
two_table_joins,Q132,243,36.7563,36.0717,38.0494,3,OK,,"SELECT p.P_PARTKEY, ps.PS_SUPPLYCOST FROM   PART p JOIN PARTSUPP ps ON p.P_PARTKEY = ps.PS_PARTKEY WHERE  ps.PS_SUPPLYCO",10.0,6.5,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.5,19922.0,19919.0,9961.0,9.899630122208823,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,3.6311523491880964,0.2611392315581159,0,0,0.0025
two_table_joins,Q133,244,10.5693,10.4715,10.6489,3,OK,,"SELECT s.S_SUPPKEY, ps.PS_AVAILQTY FROM   SUPPLIER s JOIN PARTSUPP ps ON s.S_SUPPKEY = ps.PS_SUPPKEY WHERE  ps.PS_AVAILQ",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,0.5,82491.0,82490.0,41245.5,11.320456597923938,55.555,11.11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,2.4483550380788515,0.0750907702926354,1,1,0.9975
two_table_joins,Q134,245,286.3086,268.7572,312.464,3,OK,,"SELECT o.O_ORDERKEY, c.C_NAME FROM   ORDERS   o JOIN   CUSTOMER c ON o.O_CUSTKEY = c.C_CUSTKEY WHERE  o.O_TOTALPRICE > 2",11.0,7.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.5,14906.0,14892.0,7453.0,9.60958618027043,41.665,33.33,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,5.6605568994042725,2.034111371179362,1,1,1.0
two_table_joins,Q135,246,415.2287,400.0825,442.0577,3,OK,,"SELECT o.O_ORDERKEY, l.L_QUANTITY FROM   ORDERS  o JOIN   LINEITEM l ON o.O_ORDERKEY = l.L_ORDERKEY WHERE  l.L_QUANTITY ",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,594746.0,594745.0,297373.0,13.29589138401629,55.555,11.11,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4,6.0312348688141935,2.9500385958019564,1,1,0.9985714285714287
two_table_joins,Q136,247,80.5983,79.9432,81.7457,3,OK,,"SELECT c.C_CUSTKEY, c.C_NAME, COUNT(o.O_ORDERKEY)   AS order_count FROM   CUSTOMER c JOIN   ORDERS   o ON c.C_CUSTKEY = ",10.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,148466.0,148465.0,74233.0,11.908117990307652,100.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.401808428419711,0.5726196087987772,0,0,0.005083333333333333
two_table_joins,Q137,248,203.0698,196.7083,213.5335,3,OK,,"SELECT c.C_CUSTKEY, c.C_NAME, SUM(o.O_TOTALPRICE)   AS total_revenue FROM   CUSTOMER c JOIN   ORDERS   o ON c.C_CUSTKEY ",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,148466.0,148465.0,74233.0,11.908117990307652,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5.318462092184651,1.4427320357234075,1,1,1.0
two_table_joins,Q138,249,213.812,209.4575,219.9758,3,OK,,"SELECT c.C_CUSTKEY, c.C_NAME, AVG(o.O_TOTALPRICE)   AS avg_order_value FROM   CUSTOMER c JOIN   ORDERS   o ON c.C_CUSTKE",11.0,6.5,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,1.0,148466.0,148465.0,74233.0,11.908117990307652,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5.369763226996055,1.5190511933438318,1,1,1.0
